::1 - - [22/Apr/2022:20:53:05 +0000] "POST /v1/launches HTTP/1.1" 201 108 "http://localhost:5000/launch" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
::1 - - [22/Apr/2022:20:53:05 +0000] "GET /v1/launches HTTP/1.1" 200 199 "http://localhost:5000/launch" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
::1 - - [22/Apr/2022:20:53:13 +0000] "DELETE /v1/launches/101 HTTP/1.1" 200 11 "http://localhost:5000/upcoming" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
::1 - - [22/Apr/2022:20:53:13 +0000] "GET /v1/launches HTTP/1.1" 200 201 "http://localhost:5000/upcoming" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
::ffff:127.0.0.1 - - [22/Apr/2022:20:53:44 +0000] "GET /launches HTTP/1.1" 200 1002 "-" "-"
::ffff:127.0.0.1 - - [22/Apr/2022:20:53:44 +0000] "POST /launches HTTP/1.1" 404 148 "-" "-"
::ffff:127.0.0.1 - - [22/Apr/2022:20:53:44 +0000] "POST /launches HTTP/1.1" 404 148 "-" "-"
::ffff:127.0.0.1 - - [22/Apr/2022:20:53:44 +0000] "POST /launches HTTP/1.1" 404 148 "-" "-"
::ffff:127.0.0.1 - - [22/Apr/2022:20:54:32 +0000] "GET /v1/launches HTTP/1.1" 200 401 "-" "-"
::ffff:127.0.0.1 - - [22/Apr/2022:20:54:32 +0000] "POST /v1/launches HTTP/1.1" 201 106 "-" "-"
::ffff:127.0.0.1 - - [22/Apr/2022:20:54:32 +0000] "POST /v1/launches HTTP/1.1" 400 45 "-" "-"
::ffff:127.0.0.1 - - [22/Apr/2022:20:54:32 +0000] "POST /v1/launches HTTP/1.1" 400 31 "-" "-"
::1 - - [29/Apr/2022:19:58:58 +0000] "GET /v1/launches HTTP/1.1" 200 2186 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
::1 - - [29/Apr/2022:19:58:58 +0000] "GET /v1/planets HTTP/1.1" 200 247 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
